0.018602	0.012265	0.01402	0.015996	0.013521	0.014551	0.018093	0.027794	0.013273	0.85136	0.00052527
0.019478	0.013074	0.01486	0.016881	0.01439	0.015395	0.018993	0.028602	0.014083	0.84366	0.00058787
0.02034	0.013883	0.015694	0.017757	0.015254	0.016232	0.019877	0.029394	0.014891	0.83603	0.00065393
0.021316	0.014812	0.016647	0.018753	0.016243	0.017188	0.020878	0.030288	0.015816	0.82733	0.00073425
0.022275	0.015738	0.017592	0.019736	0.017223	0.018134	0.021861	0.031164	0.016735	0.81873	0.00081909
0.023219	0.01666	0.018529	0.020706	0.018195	0.019071	0.022827	0.032024	0.017649	0.81022	0.00090842
0.024148	0.017578	0.019457	0.021664	0.019157	0.019998	0.023776	0.032869	0.018556	0.8018	0.0010022
0.025216	0.018644	0.020531	0.022767	0.020271	0.02107	0.024867	0.033838	0.019608	0.79207	0.0011174
0.026266	0.019703	0.021593	0.023854	0.021371	0.02213	0.025937	0.034789	0.02065	0.78247	0.0012386
0.027298	0.020753	0.022642	0.024925	0.022458	0.023177	0.026988	0.035722	0.021682	0.77299	0.0013657
0.028314	0.021793	0.02368	0.025979	0.023531	0.024211	0.028021	0.036638	0.022704	0.76364	0.0014986
0.029503	0.023019	0.024899	0.027214	0.02479	0.025425	0.029229	0.037709	0.023906	0.75265	0.0016644
0.03067	0.02423	0.0261	0.028426	0.02603	0.026622	0.030412	0.038759	0.025093	0.74182	0.0018383
0.031815	0.025426	0.027284	0.029618	0.02725	0.027801	0.031573	0.039788	0.026264	0.73116	0.00202
0.032941	0.026607	0.02845	0.030788	0.02845	0.028962	0.032712	0.040799	0.027419	0.72067	0.0022095
0.034284	0.028021	0.029845	0.032185	0.029884	0.03035	0.034069	0.042003	0.028803	0.70811	0.0024504
0.035598	0.029412	0.031214	0.033552	0.031289	0.031713	0.035397	0.043181	0.030162	0.69578	0.0027025
0.036886	0.030778	0.032558	0.03489	0.032666	0.03305	0.036695	0.044333	0.031497	0.68368	0.0029654
0.038147	0.03212	0.033876	0.036201	0.034016	0.034362	0.037966	0.045461	0.032807	0.67181	0.0032389
0.039642	0.033715	0.035442	0.037754	0.035616	0.035919	0.039471	0.046798	0.034365	0.6577	0.0035847
0.0411	0.035274	0.036971	0.039268	0.037178	0.037441	0.040938	0.048101	0.035887	0.6439	0.0039454
0.042522	0.036798	0.038465	0.040744	0.038701	0.038927	0.042368	0.049371	0.037375	0.63041	0.0043207
0.04391	0.038287	0.039924	0.042184	0.040187	0.040378	0.043762	0.050609	0.038828	0.61722	0.0047101
0.045522	0.040018	0.041619	0.043856	0.041914	0.042065	0.045381	0.052047	0.040519	0.60187	0.0051928
0.047087	0.041702	0.043267	0.045479	0.04359	0.043705	0.046952	0.053443	0.042162	0.58692	0.0056946
0.048607	0.043338	0.044869	0.047055	0.045218	0.045298	0.048477	0.054798	0.04376	0.57237	0.0062147
0.050083	0.044928	0.046425	0.048584	0.046799	0.046845	0.049957	0.056113	0.045312	0.5582	0.0067525
0.051842	0.046824	0.048279	0.050407	0.048682	0.048691	0.05172	0.057679	0.047164	0.54128	0.0074384
0.053538	0.048654	0.050069	0.052163	0.050499	0.050471	0.053421	0.059189	0.04895	0.5249	0.0081492
0.055173	0.05042	0.051795	0.053857	0.052251	0.052189	0.05506	0.060644	0.050674	0.50906	0.0088839
0.05675	0.052123	0.053461	0.055491	0.05394	0.053845	0.05664	0.062046	0.052338	0.49373	0.0096416
0.05864	0.054166	0.055457	0.057448	0.055964	0.055832	0.058533	0.063726	0.054333	0.47529	0.010618
0.060446	0.056118	0.057365	0.059318	0.057899	0.05773	0.060342	0.06533	0.056239	0.45759	0.011628
0.06217	0.057983	0.059188	0.061103	0.059747	0.059544	0.062069	0.066861	0.058062	0.44061	0.012667
0.063817	0.059765	0.06093	0.062809	0.061512	0.061276	0.063719	0.068322	0.059803	0.42432	0.013736
0.064945	0.060987	0.062123	0.063977	0.062721	0.062463	0.064848	0.069322	0.060996	0.41311	0.014515
0.066036	0.062168	0.063278	0.065107	0.063891	0.063612	0.065941	0.070289	0.062151	0.40222	0.015306
0.067092	0.063312	0.064395	0.066201	0.065023	0.064723	0.066998	0.071224	0.063269	0.39165	0.016111
0.068113	0.064419	0.065476	0.067258	0.066118	0.065799	0.068021	0.072128	0.064351	0.38139	0.016928
0.0691	0.06549	0.066522	0.068281	0.067178	0.066839	0.06901	0.073002	0.065398	0.37143	0.017756
0.070055	0.066525	0.067533	0.069271	0.068203	0.067845	0.069966	0.073847	0.06641	0.36175	0.018596
0.070978	0.067527	0.068511	0.070227	0.069194	0.068818	0.070891	0.074663	0.06739	0.35236	0.019447
0.071871	0.068496	0.069458	0.071153	0.070152	0.069759	0.071785	0.075452	0.068338	0.34323	0.020308
0.072758	0.069459	0.070398	0.072072	0.071104	0.070694	0.072673	0.076235	0.069279	0.33413	0.021203
0.073614	0.07039	0.071306	0.072959	0.072024	0.071597	0.07353	0.07699	0.07019	0.32529	0.022108
0.074441	0.071289	0.072183	0.073816	0.072913	0.07247	0.074358	0.07772	0.071069	0.31672	0.023023
0.075239	0.072156	0.07303	0.074643	0.07377	0.073312	0.075157	0.078423	0.071918	0.30841	0.023947
0.07595	0.072931	0.073785	0.075381	0.074535	0.074063	0.07587	0.07905	0.072675	0.30096	0.024806
0.076639	0.07368	0.074517	0.076095	0.075276	0.074791	0.076559	0.079656	0.073409	0.29371	0.025673
0.077305	0.074406	0.075224	0.076786	0.075993	0.075494	0.077226	0.080242	0.074119	0.28666	0.026546
0.077949	0.075108	0.075909	0.077455	0.076686	0.076176	0.077872	0.080808	0.074807	0.27981	0.027426
0.078517	0.075727	0.076513	0.078043	0.077297	0.076775	0.07844	0.081306	0.075412	0.27374	0.02823
0.079067	0.076327	0.077098	0.078614	0.077889	0.077357	0.078991	0.081789	0.076	0.26783	0.029039
0.079601	0.076909	0.077666	0.079168	0.078464	0.077922	0.079525	0.082258	0.076571	0.26206	0.029853
0.080119	0.077475	0.078217	0.079706	0.079022	0.07847	0.080044	0.082711	0.077124	0.25644	0.030671
0.080624	0.078026	0.078755	0.08023	0.079567	0.079005	0.080549	0.083154	0.077665	0.25093	0.031498
0.081113	0.078562	0.079276	0.080738	0.080094	0.079523	0.081039	0.083582	0.078189	0.24556	0.032329
0.081588	0.07908	0.079782	0.081231	0.080606	0.080026	0.081515	0.083997	0.078698	0.24032	0.033164
0.082047	0.079584	0.080272	0.081708	0.081102	0.080513	0.081975	0.084399	0.079191	0.23521	0.034002
0.08254	0.080123	0.080798	0.08222	0.081634	0.081036	0.082468	0.084829	0.07972	0.2297	0.034935
0.083016	0.080645	0.081305	0.082714	0.082148	0.081541	0.082945	0.085244	0.080231	0.22434	0.035872
0.083475	0.081148	0.081796	0.083192	0.082644	0.082028	0.083405	0.085644	0.080725	0.21913	0.036812
0.083918	0.081635	0.082269	0.083652	0.083123	0.082499	0.083848	0.08603	0.081202	0.21407	0.037756
0.084381	0.082143	0.082763	0.084133	0.083623	0.08299	0.084311	0.086431	0.081701	0.20874	0.038782
0.084825	0.082631	0.083239	0.084595	0.084105	0.083463	0.084756	0.086817	0.08218	0.20358	0.039811
0.085253	0.083102	0.083697	0.08504	0.084567	0.083917	0.085184	0.087188	0.082642	0.19857	0.040844
0.085664	0.083554	0.084137	0.085467	0.085012	0.084355	0.085596	0.087544	0.083087	0.19371	0.04188
0.086043	0.083973	0.084544	0.085863	0.085424	0.084759	0.085976	0.087872	0.083498	0.18917	0.042878
0.086409	0.084377	0.084936	0.086243	0.085821	0.085149	0.086342	0.088188	0.083894	0.18476	0.043879
0.08676	0.084765	0.085314	0.086609	0.086202	0.085524	0.086694	0.088491	0.084276	0.18049	0.044882
0.087098	0.085139	0.085677	0.086961	0.086569	0.085885	0.087032	0.088781	0.084644	0.17633	0.045887
0.087388	0.085459	0.085988	0.087262	0.086884	0.086194	0.087322	0.08903	0.084959	0.17273	0.046783
0.087667	0.085769	0.086289	0.087554	0.087188	0.086492	0.087602	0.08927	0.085263	0.16923	0.04768
0.087937	0.086068	0.086579	0.087834	0.087481	0.086781	0.087871	0.089501	0.085558	0.16582	0.048577
0.088196	0.086357	0.086859	0.088106	0.087764	0.087059	0.088132	0.089723	0.085842	0.16249	0.049476
0.088434	0.086621	0.087115	0.088353	0.088023	0.087313	0.088369	0.089925	0.086102	0.15942	0.050328
0.088663	0.086876	0.087362	0.088592	0.088273	0.087559	0.088598	0.09012	0.086353	0.15643	0.05118
0.088884	0.087122	0.087602	0.088823	0.088514	0.087796	0.08882	0.090309	0.086596	0.1535	0.052032
0.089098	0.087361	0.087833	0.089046	0.088748	0.088026	0.089034	0.09049	0.086831	0.15065	0.052885
0.089319	0.087609	0.088073	0.089278	0.08899	0.088264	0.089256	0.090678	0.087076	0.14765	0.053806
0.089533	0.087848	0.088304	0.089501	0.089224	0.088494	0.089469	0.090858	0.087312	0.14473	0.054727
0.089738	0.088077	0.088527	0.089715	0.089448	0.088715	0.089674	0.091031	0.087538	0.14189	0.055648
0.089935	0.088299	0.088741	0.089921	0.089664	0.088927	0.089871	0.091196	0.087757	0.13912	0.05657
0.090147	0.088537	0.088971	0.090143	0.089897	0.089156	0.090084	0.091374	0.087993	0.13609	0.057606
0.090349	0.088766	0.089192	0.090355	0.09012	0.089375	0.090286	0.091544	0.088219	0.13315	0.058642
0.090542	0.088984	0.089403	0.090557	0.090333	0.089585	0.09048	0.091705	0.088435	0.1303	0.059678
0.090727	0.089193	0.089605	0.09075	0.090536	0.089784	0.090664	0.091857	0.088641	0.12753	0.060714
0.090906	0.089397	0.089801	0.090939	0.090734	0.089979	0.090843	0.092006	0.088843	0.12478	0.061772
0.091077	0.089591	0.089988	0.091118	0.090923	0.090165	0.091014	0.092146	0.089035	0.12212	0.06283
0.091238	0.089776	0.090166	0.091288	0.091102	0.090342	0.091176	0.092279	0.089219	0.11953	0.063888
0.091392	0.089952	0.090336	0.091449	0.091273	0.09051	0.09133	0.092404	0.089394	0.11702	0.064944
0.091524	0.090103	0.090481	0.091588	0.091419	0.090654	0.091462	0.092511	0.089544	0.11482	0.065894
0.091649	0.090247	0.09062	0.09172	0.091559	0.090791	0.091587	0.092612	0.089688	0.11269	0.066844
0.091768	0.090385	0.090752	0.091845	0.091692	0.090922	0.091706	0.092708	0.089825	0.11061	0.067792
0.091881	0.090517	0.090878	0.091965	0.091819	0.091047	0.091819	0.092798	0.089956	0.10858	0.068739
0.091978	0.090629	0.090986	0.092067	0.091927	0.091154	0.091916	0.092875	0.090068	0.10682	0.069586
0.092069	0.090736	0.091089	0.092164	0.09203	0.091256	0.092008	0.092947	0.090175	0.1051	0.070432
0.092157	0.090839	0.091187	0.092257	0.092129	0.091353	0.092095	0.093016	0.090278	0.10341	0.071278
0.09224	0.090937	0.091281	0.092345	0.092223	0.091446	0.092178	0.093081	0.090376	0.10177	0.072122
0.092321	0.091033	0.091372	0.09243	0.092314	0.091536	0.092259	0.093143	0.090472	0.10014	0.072981
0.092397	0.091124	0.091459	0.092512	0.092401	0.091621	0.092335	0.093201	0.090563	0.09855	0.073839
0.092469	0.09121	0.091541	0.092588	0.092484	0.091703	0.092408	0.093256	0.09065	0.096998	0.074695
0.092538	0.091292	0.091619	0.092661	0.092562	0.09178	0.092476	0.093308	0.090732	0.095483	0.075551
0.092611	0.091381	0.091703	0.092739	0.092646	0.091863	0.092549	0.093362	0.090821	0.093807	0.076521
0.092679	0.091464	0.091782	0.092812	0.092725	0.09194	0.092617	0.093412	0.090905	0.092179	0.077489
0.092742	0.091542	0.091855	0.09288	0.092798	0.092013	0.09268	0.093457	0.090984	0.090595	0.078455
0.092801	0.091615	0.091924	0.092944	0.092867	0.092081	0.092739	0.093499	0.091058	0.089055	0.079419
0.09286	0.091689	0.091994	0.093008	0.092937	0.09215	0.092798	0.09354	0.091134	0.087422	0.08047
0.092914	0.091758	0.092059	0.093066	0.093002	0.092214	0.092852	0.093576	0.091204	0.085839	0.081518
0.092964	0.091822	0.092118	0.09312	0.093061	0.092272	0.092901	0.093608	0.091269	0.084303	0.082563
0.093008	0.09188	0.092173	0.093169	0.093115	0.092326	0.092946	0.093636	0.091329	0.082813	0.083606
0.093046	0.091931	0.09222	0.09321	0.093161	0.092372	0.092984	0.093659	0.091382	0.081448	0.084589
0.09308	0.091978	0.092263	0.093248	0.093204	0.092414	0.093018	0.093678	0.09143	0.080122	0.085568
0.09311	0.09202	0.092302	0.093282	0.093242	0.092452	0.093048	0.093694	0.091474	0.078833	0.086546
0.093137	0.092058	0.092336	0.093312	0.093276	0.092486	0.093074	0.093706	0.091515	0.07758	0.087521
0.093157	0.092089	0.092364	0.093335	0.093303	0.092513	0.093094	0.093715	0.091546	0.076522	0.088365
0.093174	0.092116	0.092388	0.093355	0.093327	0.092537	0.093111	0.09372	0.091576	0.07549	0.089208
0.093189	0.092141	0.09241	0.093373	0.093348	0.092558	0.093126	0.093724	0.091602	0.074482	0.090049
0.093202	0.092163	0.092429	0.093388	0.093367	0.092577	0.093139	0.093726	0.091626	0.0735	0.090887
0.093211	0.092181	0.092445	0.0934	0.093382	0.092592	0.093148	0.093725	0.091646	0.072593	0.091679
0.093219	0.092197	0.092459	0.093409	0.093395	0.092605	0.093156	0.093723	0.091664	0.071706	0.092469
0.093224	0.092211	0.09247	0.093417	0.093406	0.092616	0.093161	0.093719	0.09168	0.070841	0.093258
0.093228	0.092223	0.09248	0.093423	0.093414	0.092625	0.093164	0.093713	0.091694	0.069995	0.094044
0.093229	0.092233	0.092488	0.093427	0.093422	0.092632	0.093166	0.093705	0.091707	0.069083	0.094911
0.093229	0.092242	0.092493	0.093428	0.093426	0.092637	0.093165	0.093694	0.091717	0.068194	0.095776
0.093226	0.092247	0.092497	0.093428	0.093429	0.09264	0.093162	0.093682	0.091725	0.067328	0.096638
0.093221	0.092251	0.092498	0.093425	0.093429	0.09264	0.093157	0.093667	0.091731	0.066484	0.097498
0.093213	0.092252	0.092496	0.093419	0.093426	0.092638	0.093149	0.093649	0.091735	0.065543	0.098481
0.093202	0.09225	0.092492	0.09341	0.093421	0.092633	0.093138	0.093628	0.091737	0.06463	0.099461
0.093189	0.092246	0.092485	0.093399	0.093413	0.092626	0.093124	0.093605	0.091735	0.063743	0.10044
0.093173	0.092239	0.092475	0.093385	0.093402	0.092616	0.093108	0.09358	0.091731	0.062882	0.10141
0.093154	0.092229	0.092463	0.093369	0.093388	0.092603	0.09309	0.093552	0.091724	0.062033	0.1024
0.093134	0.092217	0.092448	0.09335	0.093372	0.092588	0.093069	0.093522	0.091715	0.061209	0.10338
0.093111	0.092202	0.092431	0.093329	0.093354	0.09257	0.093046	0.09349	0.091704	0.060409	0.10436
0.093085	0.092185	0.092412	0.093305	0.093333	0.09255	0.09302	0.093456	0.09169	0.059632	0.10533
0.093062	0.092168	0.092393	0.093283	0.093313	0.092531	0.092996	0.093425	0.091676	0.05897	0.10618
0.093036	0.092149	0.092372	0.093259	0.093291	0.09251	0.092971	0.093393	0.09166	0.058326	0.10703
0.09301	0.092129	0.09235	0.093233	0.093268	0.092487	0.092944	0.093359	0.091643	0.057697	0.10788
0.092981	0.092107	0.092327	0.093206	0.093243	0.092463	0.092915	0.093324	0.091624	0.057085	0.10873
0.092955	0.092087	0.092304	0.093181	0.09322	0.092441	0.092889	0.093292	0.091606	0.056558	0.10947
0.092928	0.092065	0.092281	0.093155	0.093195	0.092417	0.092862	0.09326	0.091587	0.056042	0.11021
0.0929	0.092042	0.092257	0.093128	0.09317	0.092392	0.092834	0.093226	0.091567	0.055539	0.11095
0.092871	0.092018	0.092231	0.0931	0.093143	0.092367	0.092804	0.093191	0.091546	0.055046	0.11168
0.092839	0.091992	0.092204	0.093069	0.093115	0.092339	0.092773	0.093155	0.091523	0.054548	0.11245
0.092807	0.091965	0.092175	0.093038	0.093085	0.09231	0.09274	0.093117	0.091499	0.054061	0.1132
0.092774	0.091937	0.092146	0.093005	0.093054	0.09228	0.092707	0.093079	0.091474	0.053586	0.11396
0.092739	0.091908	0.092115	0.092972	0.093022	0.092249	0.092673	0.093039	0.091447	0.053121	0.11471
0.092699	0.091873	0.092079	0.092932	0.092984	0.092212	0.092631	0.092993	0.091416	0.052594	0.11559
0.092656	0.091836	0.092041	0.092891	0.092945	0.092174	0.092589	0.092945	0.091383	0.05208	0.11646
0.092613	0.091798	0.092001	0.092848	0.092904	0.092134	0.092545	0.092896	0.091348	0.051581	0.11733
0.092569	0.091759	0.091961	0.092804	0.092862	0.092093	0.092501	0.092846	0.091313	0.051095	0.1182
0.092519	0.091715	0.091915	0.092755	0.092814	0.092047	0.092451	0.092791	0.091273	0.050575	0.11915
0.092467	0.09167	0.091868	0.092705	0.092765	0.091999	0.092399	0.092734	0.091231	0.050072	0.12009
0.092415	0.091623	0.091819	0.092653	0.092715	0.091951	0.092346	0.092676	0.091188	0.049582	0.12103
0.092361	0.091575	0.09177	0.0926	0.092664	0.091901	0.092293	0.092618	0.091144	0.049107	0.12197
0.092311	0.091529	0.091723	0.09255	0.092615	0.091853	0.092242	0.092563	0.091102	0.048681	0.12283
0.092259	0.091483	0.091675	0.092499	0.092566	0.091805	0.09219	0.092507	0.091059	0.048265	0.12369
0.092207	0.091435	0.091626	0.092447	0.092516	0.091756	0.092138	0.09245	0.091015	0.047861	0.12455
0.092154	0.091387	0.091577	0.092395	0.092464	0.091706	0.092085	0.092393	0.090971	0.047468	0.1254
0.092109	0.091345	0.091534	0.09235	0.09242	0.091663	0.092039	0.092344	0.090932	0.047143	0.12612
0.092063	0.091303	0.091491	0.092304	0.092375	0.09162	0.091993	0.092295	0.090893	0.046826	0.12684
0.092016	0.09126	0.091447	0.092258	0.09233	0.091576	0.091946	0.092245	0.090853	0.046515	0.12756
0.091969	0.091217	0.091402	0.092211	0.092284	0.091531	0.091899	0.092195	0.090813	0.046212	0.12827
0.091924	0.091175	0.09136	0.092166	0.09224	0.091488	0.091854	0.092147	0.090775	0.04593	0.12894
0.091878	0.091133	0.091317	0.092121	0.092196	0.091445	0.091808	0.092098	0.090735	0.045655	0.12962
0.091832	0.09109	0.091273	0.092075	0.092151	0.091401	0.091762	0.092049	0.090696	0.045385	0.13029
0.091786	0.091047	0.091229	0.092029	0.092106	0.091357	0.091715	0.092	0.090656	0.045122	0.13095
0.091733	0.090998	0.091179	0.091976	0.092054	0.091307	0.091662	0.091944	0.09061	0.044829	0.13171
0.09168	0.090948	0.091128	0.091923	0.092002	0.091256	0.091609	0.091888	0.090564	0.044544	0.13246
0.091626	0.090898	0.091077	0.091869	0.091949	0.091204	0.091555	0.091831	0.090517	0.044265	0.13321
0.091572	0.090847	0.091025	0.091815	0.091896	0.091152	0.0915	0.091774	0.090469	0.043993	0.13396
0.091508	0.090787	0.090964	0.091751	0.091833	0.091091	0.091436	0.091707	0.090414	0.043684	0.13483
0.091444	0.090727	0.090903	0.091687	0.09177	0.091029	0.091372	0.091639	0.090357	0.043383	0.13569
0.091379	0.090666	0.090841	0.091622	0.091706	0.090967	0.091307	0.091572	0.0903	0.043091	0.13655
0.091313	0.090605	0.090778	0.091557	0.091642	0.090904	0.091241	0.091503	0.090243	0.042807	0.13741
0.091247	0.090542	0.090715	0.091491	0.091576	0.09084	0.091175	0.091434	0.090185	0.042528	0.13827
0.091181	0.090479	0.090651	0.091424	0.091511	0.090776	0.091108	0.091365	0.090126	0.042258	0.13912
0.091114	0.090416	0.090587	0.091357	0.091445	0.090712	0.091041	0.091295	0.090066	0.041994	0.13998
0.091046	0.090352	0.090522	0.09129	0.091378	0.090647	0.090973	0.091225	0.090007	0.041738	0.14082
0.090989	0.090297	0.090466	0.091232	0.091321	0.090591	0.090915	0.091166	0.089955	0.041525	0.14154
0.090931	0.090242	0.090411	0.091174	0.091263	0.090535	0.090857	0.091105	0.089904	0.041317	0.14226
0.090873	0.090187	0.090354	0.091116	0.091206	0.090479	0.090799	0.091045	0.089852	0.041114	0.14298
0.090814	0.090131	0.090298	0.091057	0.091148	0.090422	0.09074	0.090985	0.0898	0.040915	0.14369
0.090763	0.090083	0.090249	0.091006	0.091097	0.090373	0.090689	0.090932	0.089754	0.040746	0.14431
0.090712	0.090034	0.090199	0.090955	0.091047	0.090323	0.090638	0.090879	0.089708	0.04058	0.14493
0.090661	0.089985	0.09015	0.090903	0.090996	0.090274	0.090586	0.090826	0.089663	0.040417	0.14554
0.090609	0.089936	0.0901	0.090852	0.090944	0.090224	0.090535	0.090773	0.089616	0.040258	0.14615
0.090555	0.089884	0.090048	0.090797	0.09089	0.090171	0.09048	0.090717	0.089568	0.040093	0.1468
0.0905	0.089832	0.089995	0.090743	0.090836	0.090118	0.090425	0.090661	0.089519	0.039932	0.14744
0.090446	0.08978	0.089942	0.090688	0.090782	0.090065	0.09037	0.090605	0.08947	0.039774	0.14808
0.090391	0.089727	0.089889	0.090633	0.090728	0.090012	0.090316	0.090549	0.08942	0.039619	0.14872
0.090326	0.089665	0.089826	0.090567	0.090662	0.089948	0.09025	0.090481	0.089362	0.039438	0.14948
0.09026	0.089602	0.089762	0.090501	0.090597	0.089885	0.090184	0.090414	0.089302	0.039262	0.15023
0.090194	0.089539	0.089698	0.090436	0.090532	0.089821	0.090118	0.090347	0.089243	0.039091	0.15098
0.090129	0.089476	0.089635	0.09037	0.090466	0.089757	0.090052	0.090279	0.089184	0.038923	0.15173
0.090056	0.089406	0.089564	0.090296	0.090394	0.089686	0.089979	0.090205	0.089118	0.038743	0.15255
0.089983	0.089336	0.089493	0.090223	0.090321	0.089615	0.089906	0.09013	0.089052	0.038567	0.15337
0.08991	0.089266	0.089422	0.09015	0.090248	0.089544	0.089833	0.090056	0.088986	0.038396	0.15419
0.089837	0.089196	0.089351	0.090077	0.090176	0.089473	0.08976	0.089981	0.08892	0.03823	0.155
0.089771	0.089132	0.089287	0.09001	0.09011	0.089409	0.089694	0.089914	0.08886	0.038083	0.15573
0.089705	0.089068	0.089223	0.089944	0.090044	0.089344	0.089628	0.089846	0.0888	0.037939	0.15646
0.089639	0.089004	0.089158	0.089878	0.089978	0.08928	0.089561	0.089779	0.08874	0.037799	0.15719
0.089573	0.088941	0.089094	0.089811	0.089911	0.089215	0.089495	0.089711	0.08868	0.037662	0.15791
0.089518	0.088888	0.089041	0.089756	0.089857	0.089162	0.08944	0.089655	0.08863	0.037551	0.1585
0.089463	0.088835	0.088987	0.089701	0.089802	0.089108	0.089385	0.0896	0.08858	0.037442	0.1591
0.089408	0.088782	0.088934	0.089646	0.089747	0.089055	0.08933	0.089544	0.088531	0.037335	0.15969
0.089354	0.088729	0.08888	0.089591	0.089692	0.089001	0.089275	0.089488	0.088481	0.03723	0.16028
0.089301	0.088679	0.08883	0.089538	0.08964	0.08895	0.089223	0.089435	0.088433	0.037132	0.16084
0.089249	0.088628	0.088779	0.089486	0.089588	0.088899	0.08917	0.089382	0.088386	0.037036	0.1614
0.089197	0.088578	0.088728	0.089433	0.089536	0.088848	0.089118	0.089329	0.088338	0.036942	0.16195
0.089145	0.088527	0.088677	0.089381	0.089484	0.088797	0.089066	0.089276	0.088291	0.036849	0.16251
0.089085	0.088469	0.088618	0.08932	0.089423	0.088738	0.089005	0.089215	0.088235	0.036743	0.16315
0.089024	0.08841	0.088559	0.089259	0.089363	0.088679	0.088945	0.089153	0.08818	0.03664	0.16379
0.088964	0.088352	0.0885	0.089199	0.089302	0.08862	0.088884	0.089092	0.088125	0.036538	0.16442
0.088904	0.088294	0.088441	0.089138	0.089242	0.088561	0.088824	0.089031	0.08807	0.036439	0.16506
0.088832	0.088224	0.088372	0.089066	0.08917	0.088491	0.088752	0.088958	0.088005	0.036324	0.16581
0.088761	0.088155	0.088302	0.088995	0.089099	0.088422	0.088681	0.088886	0.08794	0.036211	0.16655
0.08869	0.088086	0.088233	0.088923	0.089028	0.088352	0.088609	0.088814	0.087875	0.036101	0.16729
0.088619	0.088017	0.088163	0.088851	0.088956	0.088282	0.088538	0.088742	0.08781	0.035994	0.16803
0.088548	0.087949	0.088094	0.08878	0.088886	0.088213	0.088467	0.08867	0.087745	0.035889	0.16876
0.088478	0.08788	0.088025	0.088709	0.088815	0.088144	0.088397	0.088599	0.08768	0.035787	0.16949
0.088407	0.087812	0.087956	0.088638	0.088744	0.088075	0.088326	0.088528	0.087615	0.035688	0.17021
0.088337	0.087744	0.087887	0.088567	0.088673	0.088006	0.088255	0.088456	0.087551	0.03559	0.17094
0.088278	0.087687	0.08783	0.088508	0.088615	0.087948	0.088197	0.088397	0.087497	0.03551	0.17153
0.08822	0.08763	0.087773	0.08845	0.088556	0.087891	0.088138	0.088338	0.087444	0.035432	0.17213
0.088162	0.087573	0.087716	0.088391	0.088498	0.087834	0.08808	0.088279	0.08739	0.035356	0.17272
0.088104	0.087517	0.087659	0.088332	0.088439	0.087777	0.088021	0.08822	0.087337	0.03528	0.17332
0.088053	0.087468	0.08761	0.088282	0.088389	0.087728	0.087971	0.08817	0.087291	0.035216	0.17382
